,id,source_url,captions,md5
1275,234250341,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/234250341/1200,"Broad-winged_Hawk, Juvenile light morphs have variable amounts of brown on the breast and lack a dark trailing edge to the wing. The tail has many narrow bands, usually with a stronger dark band at the tip. The gaps in the wing indicate this bird is molting its primary feathers.",7afb09bb16ce5ea3362753322743d7e6
1276,126559381,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/126559381/1200,"Broad-winged_Hawk, In flight, both adult and juvenile dark morph have silvery flight feathers that contast with dark brown underwing coverts. Juvenile's tail has several dark bands, while adult dark morph's tail is similar to adult light morph's.",2f9d227ee5870846c87bda520c978000
1277,63528001,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/63528001/1200,"Broad-winged_Hawk, This immature bird is replacing juvenile tail pattern (visible in outer tail feathers) with adult pattern (inner feathers). Typically does not breed until more than one year old, but yearling birds (especially males) sometimes mate with adults.",c2b6cbba65dff568713cfffafd36ae7e
1278,223438821,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/223438821/1200,"Broad-winged_Hawk, A small, compact hawk with broad wings, a large head, and a fairly short tail.",78257925cb288b776c27b1f4443025ef
1279,33338391,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/33338391/1200,"Broad-winged_Hawk, A hawk of forests, breeding in large deciduous or mixed deciduous-evergreen forests.",d388e7f44c8cae993185aad7e99e2461
1280,35428511,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/35428511/1200,"Broad-winged_Hawk, Forms large flocks on migration, sometimes numbering in the tens of thousands or more. Sometimes flocks with other hawk species.",6f0e031eb1644508098529f87dfb3016
1281,27265831,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/27265831/1200,"Bronzed_Cowbird, Stocky and big-headed. Adult males are black overall with bluish wings and tail, and a red eye. Often fluffs up its neck feathers.",dc610f4aa75a954591c4c514ba2d520f
1282,147076271,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/147076271/1200,"Bronzed_Cowbird, Stocky with a hefty bill. Females are brownish overall with fine streaking on the belly. Note red eye.",a9e2ab9cda18ea22c71bfaef817f8125
1283,464587,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/464587/1200,"Bronzed_Cowbird, Forages on the ground in pastures and fields. Males display by tipping the head down, ruffling the neck feathers, and extending the wings.",a6dda1ba608f60a1c5dfe07e9d16463f
1284,298720191,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/298720191/1200,"Bronzed_Cowbird, Stocky and big-headed. Adult males are black overall with bluish wings and tail, and a red eye. Often fluffs up its neck feathers.",73b10550aadb172d8d53dbcac130271f
1285,44653371,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/44653371/1200,"Bronzed_Cowbird, Stocky and big-headed. Adult males are black overall with bluish wings and tail, and a red eye. Often fluffs up its neck feathers.",3b248f618ee920a8ea922797fe1954f2
1286,255676171,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/255676171/1200,"Bronzed_Cowbird, Stocky with a hefty bill. Juveniles look like females with heavier streaking on the belly and a dark eye.",1280bb648aee1718d70bb741d5f9ab27
1287,233280521,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/233280521/1200,"Bronzed_Cowbird, Stocky and big-headed. Adult males often fluff up the feathers around their neck.",48f34704dba9bd1a8cd3ae4c90e22028
1288,44395321,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/44395321/1200,"Bronzed_Cowbird, Found in open fields, pastures, scrubby areas, lawns, golf courses, and agricultural areas. Often forages in flocks with other cowbirds.",524a1b3dbe6fb9a9bc8a66fb5712a2d0
1289,205366171,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/205366171/1200,"Bronzed_Cowbird, Stocky and big-headed. Adult males are black overall with bluish wings and tail, and a red eye. Often fluffs up its neck feathers.",eef263a5115525ce2f7a8fa06367db0e
1290,43386191,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/43386191/1200,"Brown-capped_Rosy-Finch, Stocky, medium-sized finch with a conical bill. Nonbreeding birds are brown overall with variable amounts of pink highlighting in the wings and belly. Note grayish crown and brown cheeks.",0c4899b7fc6aa8ee1708a405cd316ce2
1291,115755071,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/115755071/1200,"Brown-capped_Rosy-Finch, Medium-sized finch. Breeding birds are brown overall with variable amounts of pink highlights on the lower belly and wings. The bill is black during the breeding season and yellow during the nonbreeding season.",005e60e8220ae539050c2b203b335adf
1292,423650,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/423650/1200,"Brown-capped_Rosy-Finch, Stocky, medium-sized finch with a conical bill. Nonbreeding birds are brown overall with variable amounts of pink highlighting in the wings and belly. Note grayish crown and brown cheeks.",f1d63f64f16b571e56cd4731dc02883c
1293,112615871,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/112615871/1200,"Brown-capped_Rosy-Finch, Juveniles are pale brown overall with buffy edging on the wings and often pink highlights.",857db544cdb93d6ca290688f2ce6cc1e
1294,128833421,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/128833421/1200,"Brown-capped_Rosy-Finch, Stocky, medium-sized finch with a conical bill. Nonbreeding birds are brown overall with variable amounts of pink highlighting in the wings and belly. Note grayish crown and brown cheeks.",d6ae8321a8e0f2264d1ec598e88d9a3f
1295,423640,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/423640/1200,"Brown-capped_Rosy-Finch, Stocky, medium-sized finch with a conical bill. Nonbreeding birds are brown overall with variable amounts of pink highlighting in the wings and belly. Note grayish crown and brown cheeks.",27efdb731ac04568fdff46458f8d99ac
1296,43386181,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/43386181/1200,"Brown-capped_Rosy-Finch, Chunky brown finch. Nonbreeding birds have brown cheeks and a grayish brown, scaly looking crown.",bf644eeb03c1aa33a5c5fe1b5c292d0a
1297,90749031,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/90749031/1200,"Brown-capped_Rosy-Finch, Stocky, medium-sized finch with a conical bill. Nonbreeding birds are brown overall with variable amounts of pink highlighting in the wings and belly. Note grayish crown and brown cheeks.",effd952f40344af40cf5f77042323f09
1298,423616,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/423616/1200,"Brown-capped_Rosy-Finch, Stocky, medium-sized finch with a conical bill. Nonbreeding birds are brown overall with variable amounts of pink highlighting in the wings and belly. Note grayish crown and brown cheeks.",24ad0a02a04f1acc27a7e2b2e6d953e7
1299,162739851,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/162739851/1200,"Brown-capped_Rosy-Finch, Stocky finch with a long notched tail. Breeding birds have a brown chest and cheeks with a pinkish lower belly.",ccba24f6da7fe5ebce0be6e33fb978a6
1300,108268551,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/108268551/1200,"Brown-capped_Rosy-Finch, Winters in open areas, including alpine tundra during fair weather, and in high parks, meadows, and open valleys of grass or open shrubland between mountain ranges.",bcb79c62834caba52e9e28b750332f76
1301,248310961,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/248310961/1200,"Brown-crested_Flycatcher, Large brown, yellow, and gray flycatcher with peaked head and heavy bill. Note rufous in wings and tail. Best separated from other Myiarchus species by voice and range, along with large size.",456651886f8bdfb5d4881eac0ee59efd
1302,27266651,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/27266651/1200,"Brown-crested_Flycatcher, Large flycatcher with brown crest, gray chest, and yellow belly. Note extensive rufous in tail. Best separated from other Myiarchus species by voice and range, along with large size.",d2f1f80964c3e2eb65e4b436348f76bf
1303,472530,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/472530/1200,"Brown-crested_Flycatcher, Perches in upper canopy of open woodlands to scan for insects and sing or call. Note long, heavy bill.",3a941fa1ccdda0a6fa792a9e11aaecb5
1304,167567701,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/167567701/1200,"Brown-crested_Flycatcher, Large flycatcher with peaked head and large bill. Note rufous edging in primary feathers of wing, and pale wingbars.",cd5dd4a5ad6814420ec992bc238862d2
1305,176983921,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/176983921/1200,"Brown-crested_Flycatcher, Large, large-billed flycatcher with gray chest, yellow underparts, and rufous highlights in wings and tail. Brown-crested is larger than many other Myiarchus species, and about the same size as Great Crested Flycatcher.",154c24ca3200a8f5612530d556579a40
1306,410039,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/410039/1200,"Brown-crested_Flycatcher, Call is a high, rising whit , less shrill than in Great Crested Flycatcher.",4515911cd81421b2dc85334be516c7eb
1307,213213011,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/213213011/1200,"Brown-crested_Flycatcher, Large, large-billed flycatcher, brown above with two pale wingbars. Sometimes crest is lowered and head appears rounded.",a4780674c5fbbc951fc181423cf31520
1308,101500871,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/101500871/1200,"Brown-crested_Flycatcher, Occurs in open, dry woodlands, often along streams; also in giant cactus stands, thorn scrub, mangroves, and lowland tropical deciduous forests.",55fd4e5919df9dd0aa7f8139c4ac09f6
1309,84247171,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/84247171/1200,"Brown-headed_Cowbird, Chunky blackbird with a thick, conical bill. Adult males have black bodies and brown heads, which can appear all black in poor light.",ea00ecadbbd08a04b800cc7e85f1042a
1310,143420301,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/143420301/1200,"Brown-headed_Cowbird, Stocky blackbird with a short tail and a thick, conical bill. Female Brown-headed Cowbirds are plain brown, lightest on the head and underparts, with fine streaking on the belly and a dark eye.",f74656e794cc38b2272af814da000aae
1311,409919,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/409919/1200,"Brown-headed_Cowbird, Often ruffles neck feathers when singing. Song includes thin, high notes and a liquid burbling sound (other calls in background are Red-winged Blackbirds.) Note thick, sharply pointed bill.",d90366a28c906b0b3b2391e5972e4371
1312,107141651,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/107141651/1200,"Brown-headed_Cowbird, Juveniles are brown overall with a scaly-looking back and streaked underparts.",72cc4a1ee70ea98f4bf3789a58190f64
1313,33319351,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/33319351/1200,"Brown-headed_Cowbird, Immature males molting into adult plumage are patchy brown and black.",73b455fe63b314f2d4082ad2c351bf1b
1314,440379,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/440379/1200,"Brown-headed_Cowbird, Females are plain brown with very little streaking. The short, thick-based, sharply pointed bill is a key mark.",a5fb9f830ce23ee950267eba71cd9b0b
1315,59914811,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/59914811/1200,"Brown-headed_Cowbird, Lays eggs in the nest of other birds, which raise cowbird young. Here a Chipping Sparrow feeds a juvenile cowbird as if it were her own.",45f5d82c91214fad8262b2537e9cd6bb
1316,223136381,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/223136381/1200,"Brown-headed_Cowbird, Adult male has a brown head, glossy black upperparts, a short tail, and a heavy bill.",46587207ba121548e7bea909ef737fb6
1317,440570,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/440570/1200,"Brown-headed_Cowbird, Highly social: forages and displays on the ground in open areas. Displaying males puff out feathers, point bill at the sky, and bow forward and raise tail.",bcd30321fcd8fe3adb140f9e0a476a73
1318,232677231,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/232677231/1200,"Brown-headed_Cowbird, Typically forages on the ground, often in mixed flocks of blackbirds, grackles, and starlings. Males also gather on lawns to strut and display for mates.",b2a1a1293743b0e1d139e5d465dffcda
1319,216505881,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/216505881/1200,"Brown-headed_Cowbird, Female does not build a nest, instead laying her eggs in the nest of other species.",ff38d52a3b25027d638a1aef1c2f1d43
1320,416666,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/416666/1200,"Brown-headed_Cowbird, Originally lived around herds of bison, foraging on insects stirred up as the animals grazed. Now often seen on and around cows and other livestock.",59c362b97bb468456d020a29148f8192
1321,58641791,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/58641791/1200,"Brown-headed_Cowbird, Highly gregarious. Males often raise their back and chest feathers, lift their wings, spread their tail feathers, and bow forward when singing.",6b406262eb07565f6b42ad507ac59934
1322,65013591,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/65013591/1200,"Brown-headed_Cowbird, Found in open habitats such as fields, pastures, meadows, forest edges, and lawns. When not displaying or feeding on the ground, they often perch high on prominent tree branches.",05d6f0b6146d13a522aea6280cd47710
1323,202370421,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/202370421/1200,"Brown-headed_Cowbird, Originally associated with bison on the Great Plains, but now found around horses and cattle.",864abcf9fd5834ea5eb16a97eb5b4f45
1324,297682821,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297682821/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",5d953b8d80f91fd44ed883aa10817062
1325,26126681,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/26126681/1200,"Brown-headed_Nuthatch, Tiny and compact with a short tail and a sharp bill. Note brown cap, blue-gray upperparts, and whitish underparts.",8c54a40c8929091f6bdbe52ecb78deb5
1326,408217,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/408217/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",8b69989306c9f14eee01fed992a99d07
1327,36299081,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/36299081/1200,"Brown-headed_Nuthatch, Zigzags up and down tree trunks and branches high in the canopy, squeaking like a rubber duck as it goes.",6328b83593be9cbb26e25782ff9df62e
1328,171380651,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/171380651/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",eb6c03d5093a00bf1e9adfa4e4201314
1329,477491,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/477491/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",42bec7be7168004ce2c37bfdb212b17a
1330,116690451,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/116690451/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",ce00d7d495b5bee80576635e2d6f461b
1331,297684511,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/297684511/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",228910183dd88093c0d27268a3eb71b9
1332,436859,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/436859/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",ea2fd0397f48f44cc5b8dc899a4589aa
1333,91419471,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/91419471/1200,"Brown-headed_Nuthatch, Tiny, compact nuthatch with a chisel-like bill. Note brown cap, blue-gray back, and whitish underparts.",a351a3d6ca066316e86b76fa034be94e
1334,53166091,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/53166091/1200,"Brown-headed_Nuthatch, Found in pine forests of the southeastern United States, especially in mature forests with an open understory.",b3c356f36a5473b491c96850a492fd3e
1335,20875501,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/20875501/1200,"Brown_Booby, Large, heavy-bodied seabird with a daggerlike bill. Adults are dark brown above with a white belly and yellow feet. Note pale yellow bill.",97ba6e856b0da35629a9a9754af4d2f1
1336,183158531,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/183158531/1200,"Brown_Booby, Large seabird with a bullet-shaped body. Adults have an all dark back and tail.",19f3c901ad6d4338dbd3af59c546e630
1337,474851,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/474851/1200,"Brown_Booby, Large, heavy-bodied seabird with a daggerlike bill. Adults are dark brown above with a white belly and yellow feet. Note pale yellow bill.",62bba74790bd4fdc6bbf1d152c7cd9c1
1338,37282141,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/37282141/1200,"Brown_Booby, Birds along the Pacific Coast of Mexico have a paler head, but still have a dark brown back and tail.",91e1b9caffdab66d4ce320e0eb618162
1339,27766281,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/27766281/1200,"Brown_Booby, Large seabird with a bullet-shaped body and daggerlike bill. Brown above with a brown neck and a white belly.",496b4c256673d705d7381e15c3afb93a
1340,474854,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/474854/1200,"Brown_Booby, Large, heavy-bodied seabird with a daggerlike bill. Adults are dark brown above with a white belly and yellow feet. Note pale yellow bill.",2397f95b5e57a5b6fe2a15b5e56d285e
1341,44060931,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/44060931/1200,"Brown_Booby, Immature birds look like adults but have a dingy brown belly.",61f6c392fa2e2ff3f3f7d90441a8a457
1342,27266021,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/27266021/1200,"Brown_Booby, Heavy-bodied dark brown seabird with a white belly. Note pale yellow bill and feet.",ae3cfd0fb89e531f46611e8018f78143
1343,428997,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/428997/1200,"Brown_Booby, Large, heavy-bodied seabird with a daggerlike bill. Adults are dark brown above with a white belly and yellow feet. Note pale yellow bill.",401d23c253e00ba5e319c95834364a8c
1344,21701971,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/21701971/1200,"Brown_Booby, Immature birds look similar to adults but have a dingy brown belly.",b1ecfb4ae5975ae933664f5bd7bdbdf1
1345,31275201,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/31275201/1200,"Brown_Booby, Plunge-dives into the ocean, sweeping its wings backward and slicing through the water like an arrow.",4709fc016670b241491a8ec9f863d342
1346,428555,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/428555/1200,"Brown_Booby, Large, heavy-bodied seabird with a daggerlike bill. Adults are dark brown above with a white belly and yellow feet. Note pale yellow bill.",cc3aa7987fd8964f83d4e5843d19aba3
1347,143956531,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/143956531/1200,"Brown_Creeper, Tiny and delicate songbird. It has a long, spine-tipped tail, a slim body, and a slender, decurved bill. Its back is mottled brown and the underparts are white.",a4153f542e64008c41da5c35dac95a64
1348,47337821,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/47337821/1200,"Brown_Creeper, Tiny with a long tail and a sharp, curved bill. Its cryptically colored back helps it blend in with the trees.",9db7f42c002eac172cd160ed8dcc9ca5
1349,441385,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/441385/1200,"Brown_Creeper, Spirals up tree trunks holding its legs on either side of its body and its long, curved claws hooked into the bark. Braces itself with its stiff tail as it probes crevices for insects.",37b949b22c014b1aba956d74c9df6edb
1350,240152331,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/240152331/1200,"Brown_Creeper, Feeds mainly on insect larvae, adult insects, and spiders during the breeding season.",97a48d5ba8eced1f378a5b42a5b0ae7e
1351,44609561,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/44609561/1200,"Brown_Creeper, Spirals up trees moving with short, jerky motions using their stiff tails for support.",3ec7dd3d34f384844ffd19e3d29bb9d2
1352,439312741,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/439312741/1200,"Brown_Creeper, Typically builds nest between the trunk and a loose piece of bark on a large, dead or dying tree.",ac7e10551808555fbf0a5cfbc46fd2c5
1353,73133531,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/73133531/1200,"Brown_Creeper, Note prominent wing stripe in flight.",d6bc6588dc752018e0b95fcda4d030df
1354,125112291,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/125112291/1200,"Brown_Creeper, Streaked brown upperparts help to blend in well with bark. Uses stiff tail for support while hitching upward in a spiral around tree trunks.",e811c73bc71ee07d9335e9708d3ca4bc
1355,52327811,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/52327811/1200,"Brown_Creeper, Found primarily in mature evergreen or mixed evergreen-deciduous forests during the breeding season.",f59d27ba7faf3d81aab7862d15810f00
1356,289804391,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/289804391/1200,"Brown_Pelican, Large and stocky seabird with a long neck and giant bill. Breeding adults have a dark neck and a pale yellow head. Birds from the Atlantic Coast have brown skin on their throat pouch.",d962bd905bc8e445818d73d97e57abd6
1357,40458251,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/40458251/1200,"Brown_Pelican, Heavy bodied seabird with a giant bill. During the breeding season their heads have a light golden wash. Breeding adults along the Pacific Coast have red skin on their throat pouch.",6d11a27bd8de4f256b726726dab9fa5e
1358,457871,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/457871/1200,"Brown_Pelican, Typically forages for schooling fish by diving head-first into shallow waters of coastal estuaries or oceans. Occasionally forages from the water's surface when the water is too murky or shallow for diving.",83f12a68d9bcf34debe6c336d686fb44
1359,65024761,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/65024761/1200,"Brown_Pelican, Juveniles look similar to adults, but are brown above with a brown neck and grayish bill.",264459e99816b244f968b7fea075f926
1360,161778311,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/161778311/1200,"Brown_Pelican, Does not carry food in its pouch; instead it scoops up fish and releases the water before swallowing them whole.",d249fd10f03259fa48a2851a006b121c
1361,474843,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/474843/1200,"Brown_Pelican, Parents begin feed nestlings a few hours after hatching until young are capable of flight at around 11–12 weeks old. After the young leave the nest, parents rarely continue feeding them.",2e7492178ad0ba3b8b8e9b2913cef50e
1362,60335351,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/60335351/1200,"Brown_Pelican, Graceful flier often seen flying low over the waves, gathering lift as the waves break.",6e1c32728ef47f3caa063de90538b910
1363,52524751,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/52524751/1200,"Brown_Pelican, Scoops fish out of the water using expandable throat pouch. Before swallowing the fish, they drain the water out of the pouch.",f3355782ae741548c286b2b12e15fd06
1364,479098,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/479098/1200,"Brown_Pelican, Brown Pelicans regularly form large groups year-round. They often preen or loaf on sand bars or open beaches in groups.",aaf30b2a3995a93915510dde92a66430
1365,37109081,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/37109081/1200,"Brown_Pelican, Often rests with its head on its shoulder. Nonbreeding birds have a slight yellow wash on their head and a white neck.",872014533161a6ce2da25ebf17b1f2f8
1366,252058001,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/252058001/1200,"Brown_Pelican, Plunges head first into water, scooping up fish with its expandable throat pouch.",d9a8ac70b4901de75a801c936844af5b
1367,466095,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/466095/1200,"Brown_Pelican, Often flies just above water's surface in small flocks. While in flight, predominant gliding is interspersed with strong, steady wingbeats.",9bb003d19171a140b5e058026ae3787c
1368,62001641,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/62001641/1200,"Brown_Pelican, Found year-round in estuaries and coastal marine habitats, often in flocks.",38bf0e8887ac8d74943365c48e35e62c
1369,42947741,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/42947741/1200,"Brown_Pelican, Common coastal bird often seen standing on rocks or pilings near shore.",7db69d2b33177a55f578d2dc809877bc
1370,234766221,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/234766221/1200,"Brown_Thrasher, Large songbirds with long proportions—long, sturdy legs, a long tail, and a long, slightly curved bill. Reddish brown above with thin black-and-white wing bars and bold dark streaking below.",7d6e313b440053b64cf75ad0cd1738db
1371,142076721,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/142076721/1200,"Brown_Thrasher, Large songbird with a long, slightly curved bill. Reddish brown above with a yellow eye.",ac3209726c7fd0b5154167811420910f
1372,476412,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/476412/1200,"Brown_Thrasher, Large songbirds with long proportions—long, sturdy legs, a long tail, and a long, slightly curved bill. Reddish brown above with thin black-and-white wing bars and bold dark streaking below.",6c882d006ec06a26a5a45b07d1e22c0b
1373,39277471,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/39277471/1200,"Brown_Thrasher, Exuberant and accomplished songsters that may sing more than 1,100 different song types.",f6f9d8134c251d8ac1e4d2aad2f0493b
1374,55543341,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/55543341/1200,"Brown_Thrasher, Sometimes difficult to see in dense shrubbery, despite its size and bold patterning.",d4b3504394d8f4aec006641f5977b970
1375,466824,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/466824/1200,"Brown_Thrasher, Large songbirds with long proportions—long, sturdy legs, a long tail, and a long, slightly curved bill. Reddish brown above with thin black-and-white wing bars and bold dark streaking below.",171b65871c99140e782714ce3dffcd64
1376,292954431,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/292954431/1200,"Brown_Thrasher, Slender and long-tailed with bold streaking down the breast.",e1f89aca1c1086e75ec443963c36bef2
1377,27865241,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/27865241/1200,"Brown_Thrasher, Found in scrubby fields, dense regenerating woods, thickets, hedgerows, and forest edges.",4dd32e6d4b49b4117de9877640b8d8c3
1378,404920,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/404920/1200,"Brown_Thrasher, Large songbirds with long proportions—long, sturdy legs, a long tail, and a long, slightly curved bill. Reddish brown above with thin black-and-white wing bars and bold dark streaking below.",80a631e3c0c764bad5b2fcfffa718af5
1379,476536,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/476536/1200,"Brown_Thrasher, Large songbirds with long proportions—long, sturdy legs, a long tail, and a long, slightly curved bill. Reddish brown above with thin black-and-white wing bars and bold dark streaking below.",fea1832ff7dc06191101887a0977ad70
1380,21613741,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/21613741/1200,"Buff-bellied_Hummingbird, Medium-sized hummingbird with a red bill that is black at the tip. Males have an iridescent green throat that can appear dark depending on the light and a buffy belly. Tail is rusty.",2cf93ce4de1409954bcfd8fa73a9f6b4
1381,65502361,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/65502361/1200,"Buff-bellied_Hummingbird, Upperparts metallic bronze green with a rusty tail and dark wings. Note red bill, tipped in black.",0ec63cb51f4caa80fc75664cc60b3dfd
1382,410489,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/410489/1200,"Buff-bellied_Hummingbird, Medium-sized hummingbird with a red bill that is black at the tip. Males have an iridescent green throat that can appear dark depending on the light and a buffy belly. Tail is rusty.",2cabd9b524adaada5ac7e0bde4df0fdf
1383,295495441,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/295495441/1200,"Buff-bellied_Hummingbird, Medium-sized hummingbird with a red bill that is black at the tip. Males have an iridescent green throat that can appear dark depending on the light and a buffy belly. Tail is rusty.",dc8228cb7d0424a9528f2c48f2af8989
1384,136966431,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/136966431/1200,"Buff-bellied_Hummingbird, Individuals in the Yucatan have bright rusty bellies.",76bb3832364cc56dad78d324f917d479
1385,410461,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/410461/1200,"Buff-bellied_Hummingbird, Medium-sized hummingbird with a red bill that is black at the tip. Males have an iridescent green throat that can appear dark depending on the light and a buffy belly. Tail is rusty.",4337bb5b3a122fceda112a674c53c304
